Date,gamma
26122,95.1312
26123,95.6029
26124,94.8344
26125,97.46
26126,97.74129
26127,94.1977
26128,93.7598
26129,93.8136
26130,93.84299
26131,94.9571
26132,94.3283
26133,92.03609
26134,91.8274
26135,92.7375
26136,94.2155
26137,93.7047
26138,95.1226
26139,95.82249
26140,95.7403
26141,96.981
26142,97.2603
26143,96.443
26144,96.88741
26145,95.315
26146,95.3199
26147,93.40611
26148,93.655
26149,96.4022
26150,95.8546
26151,95.9005
26152,94.8307
26153,95.21819
26154,94.72131
26155,94.31
26156,94.5426
26157,95.05891
26158,94.581
26159,97.2981
26160,99.733
26161,99.5928
26162,100.4136
26163,101.7993
26164,102.0663
26165,102.1061
26166,99.86639
26167,97.7675
26168,95.7752
26169,96.3328
26170,97.9939
26171,99.04591
26172,98.9362
26173,97.8778
26174,97.4067
26175,97.0575
26176,98.0907
26177,96.5801
26178,95.9911
26179,96.827
26180,96.0331
26181,96.2338
26182,95.2331
26183,95.1968
26184,93.5769
26185,94.2284
26186,93.616
26187,95.4988
26188,95.8251
26189,97.0184
26190,96.4418
26191,96.4311
26192,97.2424
26193,96.1715
26194,95.1741
26195,96.41029
26196,95.07
26197,96.85371
26198,95.8398
26199,96.3563
26200,95.9023
26201,95.7144
26202,96.3205
26203,97.1041
26204,96.9483
26205,95.29549
26206,93.3231
26207,92.09489
26208,92.3651
26209,91.3847
26210,92.4068
26211,90.1498
26212,91.2181
26213,92.28059
26214,93.3721
26215,95.7403
26216,96.1248
26217,96.9169
26218,97.8625
26219,98.5307
26220,97.9309
26221,98.52551
26222,98.6151
26223,98.8623
26224,99.0771
26225,100.863
26226,99.6068
26227,100.9419
26228,98.5562
26229,101.2113
26230,101.0489
26231,99.8627
26232,102.568
26233,102.792
26234,101.556
26235,99.6127
26236,100.5139
26237,97.79501
26238,97.7813
26239,97.3221
26240,96.6814
26241,96.2003
26242,97.0933
26243,97.8819
26244,97.1674
26245,97.8248
26246,97.6896
26247,98.0284
26248,98.72739
26249,99.1709
26250,98.191
26251,99.2743
26252,101.1562
26253,100.8798
26254,99.2749
26255,99.8141
26256,99.063
26257,99.7259
26258,99.9987
26259,99.9173
26260,99.8035
26261,100.2607
26262,101.4699
26263,97.9971
26264,97.3882
26265,98.2776
26266,98.3165
26267,95.9578
26268,93.618
26269,94.2891
26270,93.9941
26271,92.8789
26272,92.8179
26273,93.54739
26274,94.91969
26275,95.8497
26276,98.0039
26277,98.8149
26278,98.4236
26279,97.7455
26280,97.64529
26281,98.4503
26282,97.2055
26283,95.59901
26284,97.1655
26285,97.1717
26286,96.9653
26287,98.2773
26288,98.7447
26289,99.26089
26290,97.9346
26291,100.4938
26292,99.5133
26293,98.6132
26294,98.1019
26295,97.6473
26296,97.5859
26297,97.5465
26298,98.3051
26299,98.4585
26300,98.4777
26301,97.6758
26302,97.5767
26303,99.3878
26304,96.7377
26305,95.2759
26306,94.2573
26307,93.89069
26308,93.7278
26309,94.9651
26310,95.964
26311,95.4167
26312,96.1876
26313,95.4278
26314,95.4795
26315,95.5642
26316,96.2963
26317,98.2148
26318,98.1576
26319,97.5303
26320,97.8702
26321,98.2415
26322,99.6259
26323,99.18031
26324,99.0777
26325,97.6129
26326,96.5287
26327,97.1987
26328,98.6185
26329,98.4431
26330,100.3183
26331,103.0801
26332,102.5514
26333,101.1454
26334,102.5172
26335,101.7994
26336,102.0876
26337,102.5017
26338,101.6958
26339,101.1907
26340,100.9917
26341,101.0059
26342,100.286
26343,98.2159
26344,97.693
26345,95.70399
26346,97.52959
26347,98.4455
26348,97.6106
26349,98.2959
26350,97.50639
26351,98.9588
26352,98.5001
26353,98.59869
26354,98.7223
26355,100.8107
26356,99.4672
26357,99.01031
26358,95.865
26359,97.9447
26360,97.38811
26361,98.8328
26362,100.5045
26363,100.3531
26364,99.5934
26365,99.5089
26366,97.9902
26367,97.1945
26368,98.5187
26369,98.9775
26370,98.531
26371,99.6316
26372,99.0392
26373,98.6878
26374,97.8271
26375,97.0675
26376,97.3266
26377,98.5116
26378,98.9733
26379,99.6552
26380,98.7079
26381,98.8125
26382,100.9303
26383,99.4734
26384,97.5036
26385,96.04
26386,95.9099
26387,95.0683
26388,95.2186
26389,95.5409
26390,96.856
26391,96.8141
26392,98.6165
26393,99.6717
26394,99.11649
26395,100.0108
26396,99.9012
26397,102.1956
26398,102.8595
26399,102.0662
26400,102.1584
26401,103.6778
26402,103.4141
26403,101.143
26404,103.1805
26405,103.0518
26406,100.6596
26407,97.5019
26408,97.0401
26409,96.6739
26410,94.3655
26411,95.02399
26412,94.6255
26413,93.0766
26414,94.8015
26415,93.7743
26416,93.6659
26417,95.4452
26418,96.1568
26419,95.98589
26420,96.274
26421,95.7572
26422,93.1873
26423,93.7988
26424,93.9387
26425,96.2239
26426,96.2519
26427,97.1694
26428,98.5613
26429,98.3832
26430,96.57719
26431,97.8036
26432,99.6389
26433,99.0966
26434,98.0453
26435,98.3569
26436,98.6203
26437,98.4817
26438,98.5437
26439,98.2276
26440,100.1769
26441,99.72369
26442,100.8111
26443,99.88039
26444,98.7268
26445,97.6832
26446,99.9124
26447,100.4447
26448,101.9304
26449,102.7811
26450,101.2329
26451,99.1519
26452,98.4842
26453,97.5302
26454,97.1092
26455,96.501
26456,97.97179
26457,96.3423
26458,97.5707
26459,98.3468
26460,98.1738
26461,98.275
26462,97.63
26463,98.6464
26464,98.703
26465,98.6216
26466,97.3494
26467,97.3741
26468,98.8808
26469,99.2717
26470,99.62891
26471,100.3766
26472,99.9467
26473,98.9138
26474,97.4917
26475,97.27621
26476,97.3011
26477,97.64301
26478,97.7709
26479,99.199
26480,98.6463
26481,98.1362
26482,100.6415
26483,98.8259
26484,98.8009
26485,96.8298
26486,98.78619
26487,98.2307
26488,98.1613
26489,98.2823
26490,99.492
26491,96.47099
26492,96.0611
26493,95.358
26494,95.1265
26495,95.3836
26496,96.152
26497,97.3641
26498,99.1719
26499,99.7396
26500,99.9467
26501,99.9813
26502,99.3584
26503,99.3006
26504,99.09869
26505,98.9011
26506,97.3887
26507,97.933
26508,98.9059
26509,98.1905
26510,98.39709
26511,98.2361
26512,98.4767
26513,97.1856
26514,98.4615
26515,101.5614
26516,101.6597
26517,101.6433
26518,102.1286
26519,102.9898
26520,99.956
26521,101.1208
26522,101.6503
26523,102.302
26524,101.595
26525,102.0061
26526,100.168
26527,100.1525
26528,99.29549
26529,97.609
26530,97.94601
26531,97.95779
26532,97.3283
26533,96.2792
26534,96.7285
26535,97.8573
26536,98.3591
26537,97.3054
26538,97.7504
26539,98.8798
26540,99.1262
26541,101.2371
26542,99.4201
26543,98.66389
26544,98.6776
26545,97.4197
26546,97.2625
26547,97.2202
26548,96.7623
26549,97.2585
26550,97.4327
26551,96.9028
26552,97.92661
26553,98.47729
26554,98.2634
26555,98.3352
26556,98.33
26557,98.5759
26558,98.3425
26559,97.7889
26560,101.0353
26561,101.9127
26562,100.8599
26563,101.1025
26564,99.0863
26565,98.9879
26566,98.8621
26567,96.9433
26568,97.3984
26569,96.4508
26570,96.5765
26571,98.1175
26572,97.0902
26573,98.5293
26574,97.5453
26575,97.3107
26576,96.2564
26577,96.873
26578,95.6637
26579,96.0449
26580,95.7141
26581,95.0996
26582,96.4972
26583,95.4902
26584,96.2444
26585,96.3958
26586,95.8344
26587,96.9099
26588,96.7915
26589,96.5712
26590,96.4445
26591,96.55019
26592,95.7987
26593,97.0318
26594,99.5776
26595,99.5487
26596,99.2826
26597,98.6967
26598,98.735
26599,98.0215
26600,99.3884
26601,99.8658
26602,101.8404
26603,100.8116
26604,100.2879
26605,100.5336
26606,99.3902
26607,98.9241
26608,99.2352
26609,98.626
26610,98.8647
26611,98.3896
26612,95.8393
26613,95.88161
26614,95.4334
26615,94.314
26616,96.46529
26617,95.4482
26618,94.11069
26619,95.1003
26620,96.0657
26621,96.4567
26622,96.52631
26623,98.4791
26624,97.5549
26625,96.291
26626,97.51369
26627,97.7571
26628,95.2308
26629,96.0812
26630,96.0373
26631,96.5899
26632,98.0599
26633,98.8159
26634,97.40051
26635,99.3051
26636,99.0579
26637,97.5736
26638,97.2166
26639,97.47839
26640,99.2979
26641,99.4822
26642,98.8207
26643,99.9913
26644,99.3694
26645,98.0001
26646,99.1038
26647,99.3078
26648,99.72179
26649,98.8647
26650,98.1388
26651,96.6655
26652,97.8944
26653,97.1551
26654,97.547
26655,95.3562
26656,95.0876
26657,95.9234
26658,95.7426
26659,95.367
26660,95.7705
26661,97.0173
26662,97.0124
26663,98.464
26664,98.9176
26665,97.3152
26666,97.53941
26667,96.5977
26668,97.9905
26669,99.2273
26670,99.903
26671,99.4863
26672,99.6193
26673,99.8284
26674,99.42001
26675,98.7387
26676,98.043
26677,97.566
26678,96.8769
26679,97.16209
26680,95.0995
26681,94.6824
26682,93.946
26683,93.7728
26684,92.998
26685,92.9832
26686,93.5857
26687,94.1196
26688,94.52679
26689,94.3329
26690,94.8658
26691,93.1936
26692,94.38911
26693,95.74271
26694,93.8927
26695,93.88689
26696,93.4539
26697,94.06139
26698,94.7698
26699,95.1054
26700,97.0978
26701,96.9628
26702,98.3863
26703,99.6278
26704,99.8635
26705,99.63651
26706,98.5825
26707,100.03
26708,99.91479
26709,98.3776
26710,98.676
26711,97.6467
26712,97.3555
26713,97.7512
26714,97.2183
26715,95.7977
26716,94.8237
26717,93.9652
26718,94.476
26719,94.9234
26720,94.68069
26721,94.6911
26722,95.7565
26723,94.6022
26724,95.2427
26725,94.05721
26726,94.6315
26727,94.3764
26728,96.24979
26729,96.0022
26730,95.7462
26731,97.3428
26732,97.9949
26733,98.0045
26734,98.5232
26735,100.7218
26736,100.8957
26737,101.2429
26738,100.7414
26739,99.8252
26740,96.7193
26741,96.826
26742,98.24001
26743,97.5808
26744,97.4299
26745,98.0228
26746,97.5522
26747,99.4288
26748,98.933
26749,97.1317
26750,96.7416
26751,98.0613
26752,100.8029
26753,100.3902
26754,98.6498
26755,99.4761
26756,99.9784
26757,100.2326
26758,100.0004
26759,97.5096
26760,97.19199
26761,99.3608
26762,97.2463
26763,97.7327
26764,97.6558
26765,96.9084
26766,97.2973
26767,97.7808
26768,95.6189
26769,95.0034
26770,96.296
26771,95.7039
26772,96.7372
26773,96.6807
26774,97.71999
26775,99.1916
26776,98.8485
26777,98.4572
26778,98.0791
26779,97.741
26780,99.4339
26781,99.5362
26782,98.48
26783,100.0291
26784,99.4375
26785,102.14
26786,101.956
26787,101.8174
26788,102.0958
26789,101.229
26790,99.6527
26791,98.7404
26792,98.83199
26793,99.1896
26794,99.7529
26795,99.8811
26796,98.1021
26797,97.6496
26798,98.0701
26799,99.4342
26800,97.6609
26801,98.58141
26802,100.1798
26803,100.399
26804,100.1041
26805,100.6465
26806,99.906
26807,100.7664
26808,100.5855
26809,100.297
26810,100.5027
26811,101.6562
26812,101.7472
26813,100.5672
26814,101.0931
26815,101.0356
26816,100.8064
26817,101.1222
26818,101.6169
26819,100.7184
26820,99.3274
26821,99.8592
26822,100.1734
26823,99.2035
26824,98.626
26825,98.0436
26826,97.73901
26827,98.6995
26828,98.3667
26829,98.0671
26830,98.0353
26831,97.6492
26832,97.0062
26833,97.41541
26834,98.5307
26835,95.8345
26836,96.1207
26837,96.35011
26838,96.2589
26839,96.6062
26840,96.40701
26841,95.3796
26842,95.4599
26843,95.7356
26844,96.4151
26845,95.63499
26846,93.3838
26847,94.0433
26848,93.2952
26849,92.1462
26850,92.51389
26851,91.3454
26852,90.3757
26853,89.8982
26854,92.1078
26855,93.1308
26856,91.5542
26857,90.9745
26858,91.9559
26859,91.4023
26860,93.0337
26861,95.1513
26862,96.5208
26863,95.8534
26864,97.0352
26865,97.59251
26866,97.9385
26867,97.911
26868,97.41389
26869,97.9762
26870,99.4493
26871,101.5808
26872,100.6608
26873,97.9371
26874,97.0459
26875,97.1178
26876,96.517
26877,97.97231
26878,99.2468
26879,99.4673
26880,99.9081
26881,99.1985
26882,98.7974
26883,98.3713
26884,98.533
26885,99.5702
26886,99.6691
26887,98.73341
26888,98.8038
26889,100.0459
26890,101.929
26891,102.3259
26892,102.4829
26893,102.8177
26894,102.3959
26895,101.5602
26896,101.055
26897,101.483
26898,101.415
26899,101.1339
26900,100.9374
26901,100.2739
26902,101.1259
26903,102.7324
26904,101.5385
26905,101.0803
26906,98.18121
26907,99.5716
26908,100.4387
26909,100.774
26910,101.6862
26911,102.1
26912,100.475
26913,100.0483
26914,100.2862
26915,101.3755
26916,100.3363
26917,101.1015
26918,99.86031
26919,98.5136
26920,99.2876
26921,101.1603
26922,101.4602
26923,99.8644
26924,98.7629
26925,100.0893
26926,101.0273
26927,99.219
26928,102.182
26929,101.1533
26930,100.438
26931,99.8104
26932,99.5652
26933,98.0066
26934,96.0322
26935,94.187
26936,94.2939
26937,93.72791
26938,94.7436
26939,95.0149
26940,95.4213
26941,97.6098
26942,99.5381
26943,98.9142
26944,99.6431
26945,100.9352
26946,102.2116
26947,100.9206
26948,101.2485
26949,99.68
26950,101.3014
26951,101.0638
26952,101.876
26953,100.427
26954,100.537
26955,99.4796
26956,98.6674
26957,97.4223
26958,97.2353
26959,95.39429
26960,95.0497
26961,97.2582
26962,96.2843
26963,98.1466
26964,96.7189
26965,96.8754
26966,95.1733
26967,95.295
26968,96.2144
26969,97.0192
26970,97.5915
26971,96.78
26972,96.7518
26973,98.4201
26974,97.8466
26975,96.7285
26976,96.7211
26977,95.9115
26978,97.8489
26979,97.51659
26980,98.44
26981,97.4597
26982,98.09631
26983,99.15559
26984,100.1319
26985,100.062
26986,100.5829
26987,98.5451
26988,97.587
26989,96.6672
26990,97.19061
26991,96.78159
26992,95.813
26993,96.3611
26994,95.4803
26995,94.9051
26996,97.5668
26997,97.2986
26998,98.2361
26999,98.9582
27000,99.7969
27001,100.2108
27002,100.8082
27003,100.616
27004,99.2741
27005,100.1443
27006,97.8648
27007,99.4585
27008,99.6324
27009,99.6447
27010,98.134
27011,97.4191
27012,99.4203
27013,98.945
27014,97.9448
27015,99.6893
27016,100.9631
27017,99.6576
27018,102.6205
27019,102.2838
27020,101.0559
27021,101.0817
27022,98.1054
27023,97.0845
27024,97.8848
27025,96.87531
27026,96.4076
27027,94.4691
27028,94.5161
27029,94.9774
27030,95.74931
27031,96.3691
27032,97.6243
27033,99.7558
27034,101.1734
27035,100.3198
27036,99.7129
27037,100.5929
27038,100.671
27039,99.8132
27040,99.5769
27041,100.2972
27042,100.9211
27043,101.5847
27044,100.5562
27045,100.4258
27046,100.4714
27047,98.4044
27048,97.4721
27049,97.1507
27050,97.15891
27051,97.1633
27052,96.7988
27053,96.6736
27054,96.6698
27055,96.85059
27056,97.8545
27057,97.7096
27058,98.7053
27059,98.0524
27060,99.7739
27061,100.1419
27062,100.2513
27063,99.4683
27064,99.9325
27065,100.6456
27066,101.1624
27067,100.8718
27068,99.0288
27069,100.3187
27070,98.4168
27071,96.6406
27072,95.2975
27073,94.9903
27074,94.3012
27075,95.1124
27076,95.957
27077,95.74841
27078,94.6507
27079,95.1816
27080,96.3478
27081,98.4768
27082,98.9621
27083,98.7371
27084,97.9572
27085,97.6171
27086,98.3759
27087,99.3811
27088,98.3416
27089,100.0901
27090,98.9066
27091,98.7711
27092,97.3475
27093,95.4673
27094,94.2959
27095,95.54971
27096,95.1371
27097,95.7823
27098,95.8573
27099,95.4428
27100,94.9417
27101,95.2844
27102,95.7839
27103,97.7839
27104,98.4722
27105,98.9607
27106,99.0756
27107,97.5631
27108,96.626
27109,98.2939
27110,98.3651
27111,96.43761
27112,95.7867
27113,95.7794
27114,95.5473
27115,95.0829
27116,96.5085
27117,96.946
27118,94.8942
27119,95.1248
27120,94.5444
27121,95.5689
27122,96.2261
27123,97.1864
27124,96.7989
27125,96.8356
27126,96.6079
27127,96.1216
27128,95.0128
27129,96.6668
27130,97.3116
27131,96.88361
27132,97.1949
27133,97.4192
27134,98.3752
27135,97.5579
27136,97.5876
27137,98.0621
27138,98.377
27139,97.829
27140,98.4077
27141,98.36021
27142,97.5126
27143,97.3418
27144,100.0578
27145,96.2559
27146,96.4821
27147,95.7111
27148,95.6328
27149,95.1391
27150,97.172
27151,97.6819
27152,97.0218
27153,98.8057
27154,99.3415
27155,99.13969
27156,101.7796
27157,100.7786
27158,101.8377
27159,100.3507
27160,100.0151
27161,99.5745
27162,96.6418
27163,98.4564
27164,96.9576
27165,97.0728
27166,95.2996
27167,96.4381
27168,99.0469
27169,99.79041
27170,101.0082
27171,99.1276
27172,98.5437
27173,97.6431
27174,97.7989
27175,97.4265
27176,96.089
27177,96.6863
27178,96.58099
27179,94.8308
27180,94.2415
27181,94.7835
27182,96.7382
27183,96.093
27184,96.1376
27185,97.0602
27186,96.1937
27187,96.8928
27188,97.0598
27189,95.5633
27190,94.0194
27191,94.3142
27192,93.6098
27193,93.4423
27194,95.0521
27195,95.50079
27196,95.2951
27197,97.0685
27198,95.0045
27199,94.4924
27200,94.5005
27201,95.0305
27202,95.0668
27203,96.4844
27204,98.1727
27205,96.8303
27206,95.1226
27207,95.8205
27208,94.9878
27209,95.9886
27210,96.4173
27211,96.8968
27212,96.4329
27213,96.0634
27214,96.0257
27215,95.0025
27216,96.2045
27217,95.9976
27218,95.8455
27219,95.3496
27220,98.83199
27221,99.4201
27222,99.8973
27223,100.4678
27224,101.6045
27225,101.9856
27226,102.1243
27227,101.6403
27228,101.8676
27229,100.5938
27230,99.7162
27231,98.5668
27232,99.8884
27233,99.9612
27234,100.2894
27235,99.5248
27236,98.174
27237,98.6775
27238,98.1836
27239,98.3421
27240,97.5439
27241,96.6482
27242,96.745
27243,95.1832
27244,95.2365
27245,95.3124
27246,94.8493
27247,96.9613
27248,96.8009
27249,97.11
27250,96.6417
27251,98.28291
27252,97.1976
27253,97.6538
27254,98.6612
27255,99.7191
27256,98.381
27257,97.7314
27258,97.2425
27259,98.4872
27260,98.4894
27261,99.3861
27262,98.9513
27263,98.59451
27264,98.3559
27265,101.2877
27266,100.9552
27267,101.9595
27268,102.5208
27269,101.681
27270,100.3104
27271,99.5787
27272,98.9307
27273,97.3385
27274,97.0532
27275,96.4959
27276,95.518
27277,96.08221
27278,94.5073
27279,96.2321
27280,95.0615
27281,94.7364
27282,93.7346
27283,93.0332
27284,93.09721
27285,94.6847
27286,94.351
27287,94.9991
27288,94.88599
27289,93.73849
27290,92.7262
27291,93.2683
27292,92.816
27293,94.7186
27294,94.0955
27295,94.5198
27296,95.56219
27297,95.82539
27298,97.1979
27299,96.30859
27300,96.26431
27301,95.4634
27302,96.2212
27303,95.5138
27304,96.1841
27305,97.4216
27306,96.198
27307,97.8659
27308,99.1908
27309,100.0825
27310,98.3141
27311,98.9953
27312,99.2115
27313,98.3026
27314,99.897
27315,99.7622
27316,98.8528
27317,97.11919
27318,95.9473
27319,95.48
27320,96.1473
27321,94.9328
27322,94.01279
27323,94.8296
27324,96.3431
27325,96.7774
